Jurisdiction,Year,ECP_ets_jurGHG_2019USD,ECP_tax_jurGHG_2019USD,ECP_tax_ets_jurGHG_2019USD,ECP_ets_jurCO2_2019USD,ECP_tax_jurCO2_2019USD,ECP_tax_ets_jurCO2_2019USD
Delaware,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,1992.0,0.0,9.889157113881206,9.889157113881206,0.0,13.775485062447226,13.775485062447226
Denmark,1993.0,0.0,9.992462211968641,9.992462211968641,0.0,13.919387906662394,13.919387906662394
Denmark,1994.0,0.0,9.868332729571225,9.868332729571225,0.0,13.746476928417874,13.746476928417874
Denmark,1995.0,0.0,9.675593490909716,9.675593490909716,0.0,13.477993328394751,13.477993328394751
Denmark,1996.0,0.0,9.478106857997021,9.478106857997021,0.0,13.202896661369092,13.202896661369092
Denmark,1997.0,0.0,9.280770028386913,9.280770028386913,0.0,12.928008668665557,12.928008668665557
Denmark,1998.0,0.0,9.082573134755435,9.082573134755435,0.0,12.651922616416325,12.651922616416325
Denmark,1999.0,0.0,8.917978358377672,8.917978358377672,0.0,12.422643937026548,12.422643937026548
Denmark,2000.0,0.0,8.743330432776276,8.743330432776276,0.0,12.17936133340279,12.17936133340279
Denmark,2001.0,0.0,8.548489436436988,8.548489436436988,0.0,11.907950008482421,11.907950008482421
Denmark,2002.0,0.0,8.353202422743179,8.353202422743179,0.0,11.635917386384333,11.635917386384333
Denmark,2003.0,0.0,8.155478027543735,8.155478027543735,0.0,11.360489519157102,11.360489519157102
Denmark,2004.0,0.0,7.989685798768456,7.989685798768456,0.0,11.129542801993724,11.129542801993724
Denmark,2005.0,10.60596335845396,8.725241924044544,19.331205282498505,14.773988130107105,12.154164243401441,26.928152373508546
Denmark,2006.0,8.696612108895366,8.698835466410845,17.39544757530621,12.114283231664402,12.117380343773178,24.23166357543758
Denmark,2007.0,0.34129717120234765,8.53461066293832,8.875907834140667,0.4754231356233575,11.888617032495253,12.36404016811861
Denmark,2008.0,10.562528722846736,8.545094238628682,19.107622961475418,14.713484169343829,11.903220535974926,26.616704705318753
Denmark,2009.0,6.030804494574485,8.410364616913597,14.441169111488083,8.40084309237403,11.715543682423865,20.116386774797895
Denmark,2010.0,6.433655349815437,13.47262011067652,19.906275460491955,8.96200982022146,18.7672088681996,27.72921868842106
Denmark,2011.0,5.8447610317953185,12.848000162818197,18.692761194613517,8.141686633136171,17.897120279016303,26.038806912152474
Denmark,2012.0,3.1916439989724004,12.710887337593391,15.902531336565792,4.445924331688375,17.706123649677384,22.152047981365758
Denmark,2013.0,1.8784537290043415,12.64999326259987,14.528446991604211,2.616664998483556,17.62129888546292,20.237963883946477
Denmark,2014.0,2.453384330304182,12.785868164854303,15.239252495158485,3.4175368846256706,17.810571101973682,21.228107986599355
Denmark,2015.0,3.1530607117879916,12.947751152486726,16.100811864274718,4.392178244924026,18.03607229002382,22.428250534947846
Denmark,2016.0,2.17965879740489,12.989147248632758,15.168806046037648,3.0362402840921687,18.093736588157267,21.129976872249436
Denmark,2017.0,2.349301140599105,13.02303032371162,15.372331464310724,3.2725501675047983,18.140935332119334,21.41348549962413
Denmark,2018.0,6.095400257627238,12.940856558588806,19.036256816216046,8.490824266581637,18.026468197970413,26.51729246455205
Dominican Republic,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1989.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1990.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1991.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1992.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1993.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1994.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1995.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1996.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1997.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1998.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",1999.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2001.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2002.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2003.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2004.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2005.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2006.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2007.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2008.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2009.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2010.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2011.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2012.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2013.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2014.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2015.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2016.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2017.0,0.0,0.0,0.0,0.0,0.0,0.0
"Egypt, Arab Rep.",2018.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2005.0,24.840025001035354,0.0,24.840025001035354,29.283139707112497,0.0,29.283139707112497
Estonia,2006.0,19.925521009130385,0.0,19.925521009130385,23.4895824550519,0.0,23.4895824550519
Estonia,2007.0,0.7631549216941766,0.0,0.7631549216941766,0.8996598106970349,0.0,0.8996598106970349
Estonia,2008.0,22.530846641304574,0.0,22.530846641304574,26.560920526019945,0.0,26.560920526019945
Estonia,2009.0,12.054598451612131,0.0,12.054598451612131,14.21079449626105,0.0,14.21079449626105
Estonia,2010.0,13.03783811568296,0.0,13.03783811568296,15.369905424988396,0.0,15.369905424988396
Estonia,2011.0,11.768394591668061,0.0,11.768394591668061,13.873397588846197,0.0,13.873397588846197
Estonia,2012.0,6.257740271706261,0.0,6.257740271706261,7.377057093121309,0.0,7.377057093121309
Estonia,2013.0,3.628603966602068,0.0,3.628603966602068,4.277649353869895,0.0,4.277649353869895
Estonia,2014.0,4.647368333532933,0.0,4.647368333532933,5.478639259645801,0.0,5.478639259645801
Estonia,2015.0,6.012814784633421,0.0,6.012814784633421,7.0883219869574665,0.0,7.0883219869574665
Estonia,2016.0,4.196006660105103,0.0,4.196006660105103,4.946542897388824,0.0,4.946542897388824
Estonia,2017.0,4.527156148281215,0.0,4.527156148281215,5.336924820345652,0.0,5.336924820345652
Estonia,2018.0,11.488138512562749,0.0,11.488138512562749,13.543012336904365,0.0,13.543012336904365
Ethiopia,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1990.0,0.0,0.7376340274551917,0.7376340274551917,0.0,0.9223897353778253,0.9223897353778253
Finland,1991.0,0.0,0.6949006576602568,0.6949006576602568,0.0,0.868952908726892,0.868952908726892
Finland,1992.0,0.0,0.6661865970275335,0.6661865970275335,0.0,0.8330468173552465,0.8330468173552465
Finland,1993.0,0.0,1.2945802136285585,1.2945802136285585,0.0,1.6188346201894157,1.6188346201894157
Finland,1994.0,0.0,1.7407439562935467,1.7407439562935467,0.0,2.1767493058116667,2.1767493058116667
Finland,1995.0,0.0,2.8028873168591337,2.8028873168591337,0.0,3.5049284526785325,3.5049284526785325
Finland,1996.0,0.0,2.7808838678356267,2.7808838678356267,0.0,3.477413784473468,3.477413784473468
Finland,1997.0,0.0,5.067423308173031,5.067423308173031,0.0,6.336664348848902,6.336664348848902
Finland,1998.0,0.0,6.383740750441678,6.383740750441678,0.0,7.9826807364553565,7.9826807364553565
Finland,1999.0,0.0,7.175233264519959,7.175233264519959,0.0,8.972418931062355,8.972418931062355
Finland,2000.0,0.0,7.092798521846308,7.092798521846308,0.0,8.869336701053241,8.869336701053241
Finland,2001.0,0.0,6.883398597582392,6.883398597582392,0.0,8.607488232109533,8.607488232109533
Finland,2002.0,0.0,6.710375536840908,6.710375536840908,0.0,8.39112796499685,8.39112796499685
Finland,2003.0,0.0,7.00748715655084,7.00748715655084,0.0,8.762657338753364,8.762657338753364
Finland,2004.0,0.0,6.946535449075151,6.946535449075151,0.0,8.686439014710901,8.686439014710901
Finland,2005.0,16.240087702083652,11.045862927501748,27.2859506295854,20.307753764718456,13.812527897971721,34.120281662690175
Finland,2006.0,13.47445112127829,10.977377871677628,24.451828992955917,16.849406265863077,13.72688934258012,30.576295608443196
Finland,2007.0,0.5306643190280239,10.808052032242033,11.338716351270056,0.6635801801218381,13.515152342365445,14.178732522487284
Finland,2008.0,16.292144107702057,11.871145899840089,28.163290007542145,20.372848774460277,14.844520070422341,35.217368844882614
Finland,2009.0,9.244124432491295,11.407329193142525,20.65145362563382,11.559506708905584,14.264530870587636,25.824037579493222
Finland,2010.0,9.990287034384162,11.407329297788841,21.397616332173,12.4925611766926,14.264531001444794,26.757092178137395
Finland,2011.0,9.176910954682903,13.459558665538957,22.63646962022186,11.475458224559764,16.830783686376165,28.30624191093593
Finland,2012.0,4.982404030952935,28.910017603132907,33.89242163408584,6.2303502341277985,36.151129820731995,42.38148005485979
Finland,2013.0,2.9207055960242334,28.904897188879257,31.82560278490349,3.652256758175349,36.144726892758705,39.79698365093405
Finland,2014.0,3.788725925480528,32.41609373878153,36.204819664262054,4.737690743307496,40.53537528474957,45.273066028057066
Finland,2015.0,4.846230702942803,33.459009458144855,38.30524016108766,6.060069477934767,41.83951082974835,47.89958030768312
Finland,2016.0,3.37227486486769,35.062305202689465,38.43458006755716,4.216930895877837,43.84438517461135,48.061316070489184
Finland,2017.0,3.6308743221148054,37.3983327241047,41.029207046219504,4.540301939052095,46.76551913415391,51.305821073206005
Finland,2018.0,9.457273919638972,0.0,9.457273919638972,11.82604389635659,0.0,11.82604389635659
Florida,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2005.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2006.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2007.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2009.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2010.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2011.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2013.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2014.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1989.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1990.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1991.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1992.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1993.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1994.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1995.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1996.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1997.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1998.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1999.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2001.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
France,2005.0,6.831708743145995,0.0,6.831708743145995,9.628344235356916,0.0,9.628344235356916
France,2006.0,5.605783286545659,0.0,5.605783286545659,7.9005726416282895,0.0,7.9005726416282895
France,2007.0,0.22053706112792168,0.0,0.22053706112792168,0.3108163449333107,0.0,0.3108163449333107
France,2008.0,6.83902680983213,0.0,6.83902680983213,9.638658033535457,0.0,9.638658033535457
France,2009.0,3.9277430206250536,0.0,3.9277430206250536,5.535608043674239,0.0,5.535608043674239
France,2010.0,4.241064532836727,0.0,4.241064532836727,5.9771911803884885,0.0,5.9771911803884885
France,2011.0,3.882457121904693,0.0,3.882457121904693,5.4717838617190875,0.0,5.4717838617190875
France,2012.0,2.1738012067794035,0.0,2.1738012067794035,3.063670760130809,0.0,3.063670760130809
France,2013.0,1.2849667669128193,0.0,1.2849667669128193,1.8109821170644513,0.0,1.8109821170644513
France,2014.0,1.6770092745200078,1.912425459242756,3.589434733762764,2.363511558826966,2.695297961073557,5.058809519900523
