Jurisdiction,Year,ECP_ets_jurGHG_2019USD,ECP_tax_jurGHG_2019USD,ECP_tax_ets_jurGHG_2019USD,ECP_ets_jurCO2_2019USD,ECP_tax_jurCO2_2019USD,ECP_tax_ets_jurCO2_2019USD
Finland,2017,3.2028982621998274,33.801482781949524,37.004381044149355,3.97109428677923,41.90856660800543,45.87966089478466
Finland,2018,8.522900220468866,10.90462458081218,19.427524801281045,10.470177055203942,13.396067902734597,23.86624495793854
Florida,1990,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1991,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1992,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1993,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1994,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1995,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1996,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1997,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1998,0.0,0.0,0.0,0.0,0.0,0.0
Florida,1999,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2000,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2001,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2002,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2003,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2004,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2005,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2006,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2007,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2008,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2009,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2010,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2011,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2012,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2013,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2014,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2015,0.0,0.0,0.0,0.0,0.0,0.0
France,1990,0.0,0.0,0.0,0.0,0.0,0.0
France,1991,0.0,0.0,0.0,0.0,0.0,0.0
France,1992,0.0,0.0,0.0,0.0,0.0,0.0
France,1993,0.0,0.0,0.0,0.0,0.0,0.0
France,1994,0.0,0.0,0.0,0.0,0.0,0.0
France,1995,0.0,0.0,0.0,0.0,0.0,0.0
France,1996,0.0,0.0,0.0,0.0,0.0,0.0
France,1997,0.0,0.0,0.0,0.0,0.0,0.0
France,1998,0.0,0.0,0.0,0.0,0.0,0.0
France,1999,0.0,0.0,0.0,0.0,0.0,0.0
France,2000,0.0,0.0,0.0,0.0,0.0,0.0
France,2001,0.0,0.0,0.0,0.0,0.0,0.0
France,2002,0.0,0.0,0.0,0.0,0.0,0.0
France,2003,0.0,0.0,0.0,0.0,0.0,0.0
France,2004,0.0,0.0,0.0,0.0,0.0,0.0
France,2005,6.439304416709018,0.0,6.439304416709018,8.608041205560086,0.0,8.608041205560086
France,2006,5.078056297456757,0.0,5.078056297456757,6.816213844184893,0.0,6.816213844184893
France,2007,0.20683496708751986,0.0,0.20683496708751986,0.28019258150860216,0.0,0.28019258150860216
France,2008,6.4561481317386225,0.0,6.4561481317386225,8.747541378143914,0.0,8.747541378143914
France,2009,3.592948754420505,0.0,3.592948754420505,4.879830955191149,0.0,4.879830955191149
France,2010,4.045197937844582,0.0,4.045197937844582,5.473475763048964,0.0,5.473475763048964
France,2011,3.61649565358242,0.0,3.61649565358242,4.917389195272794,0.0,4.917389195272794
France,2012,1.9937315520672476,0.0,1.9937315520672476,2.7050311075753197,0.0,2.7050311075753197
France,2013,1.1596327427918696,0.0,1.1596327427918696,1.5751769417681238,0.0,1.5751769417681238
France,2014,1.3410766072411335,1.4970176767842223,2.838094284025356,1.8678011012900348,2.084989962728847,3.952791064018882
France,2015,1.7556221896814468,7.909203541157845,9.664825730839292,2.431915775408424,10.955954518977677,13.3878702943861
France,2016,1.2615006566317246,11.86536932426754,13.126869980899265,1.7347569485340486,16.316703264471553,18.0514602130056
France,2017,1.4087715757255868,16.300377560564186,17.709149136289774,1.9254577750848036,22.278763464290527,24.204221239375332
France,2018,3.810654117154213,19.358916161345935,23.169570278500146,5.204628856652337,26.440598015255894,31.645226871908232
Gabon,1990,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1991,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1992,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1993,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1994,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1995,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1996,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1997,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1998,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1999,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2000,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2001,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2002,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2003,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2004,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2005,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2006,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2007,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2008,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2009,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2010,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2011,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2012,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2013,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2014,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2015,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2016,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2017,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,2018,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1990,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1991,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1992,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1993,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1994,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1995,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1996,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1997,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1998,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,1999,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2000,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2001,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2002,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2003,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2004,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2005,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2006,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2007,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2008,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2009,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2010,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2011,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2012,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2013,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2014,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2015,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2016,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2017,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2018,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1990,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1991,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1992,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1993,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1994,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1995,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1996,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1997,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1998,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1999,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2000,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2001,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2002,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2003,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2004,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2005,13.431056542467024,0.0,13.431056542467024,15.533108805393336,0.0,15.533108805393336
Germany,2006,11.185837491092657,0.0,11.185837491092657,12.835170794981508,0.0,12.835170794981508
Germany,2007,0.4637253858985205,0.0,0.4637253858985205,0.535641454426689,0.0,0.535641454426689
Germany,2008,13.756270682683652,0.0,13.756270682683652,15.816493423031112,0.0,15.816493423031112
Germany,2009,7.83848120824924,0.0,7.83848120824924,9.075956498009868,0.0,9.075956498009868
Germany,2010,8.473081802705778,0.0,8.473081802705778,9.661233314719986,0.0,9.661233314719986
Germany,2011,7.991079079595912,0.0,7.991079079595912,9.127759653164668,0.0,9.127759653164668
Germany,2012,4.488268416449046,0.0,4.488268416449046,5.118103820015882,0.0,5.118103820015882
Germany,2013,2.637945761749097,0.0,2.637945761749097,2.9985014403758052,0.0,2.9985014403758052
Germany,2014,3.3723997676395783,0.0,3.3723997676395783,3.857896172236934,0.0,3.857896172236934
Germany,2015,4.192055579101231,0.0,4.192055579101231,4.78583708221737,0.0,4.78583708221737
Germany,2016,2.798685573975123,0.0,2.798685573975123,3.18458407542315,0.0,3.18458407542315
Germany,2017,2.910951826964409,0.0,2.910951826964409,3.3103038730722885,0.0,3.3103038730722885
Germany,2018,7.599859233447662,0.0,7.599859233447662,8.634011716611312,0.0,8.634011716611312
Ghana,1990,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1991,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1992,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1993,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1994,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1995,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1996,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1997,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1998,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1999,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2000,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2001,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2002,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2003,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2004,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2005,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2006,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2007,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2008,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2009,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2010,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2011,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2012,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2013,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2014,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2015,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2016,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2017,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2018,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1990,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1991,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1992,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1993,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1994,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1995,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1996,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1997,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1998,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1999,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2000,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2001,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2002,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2003,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2004,0.0,0.0,0.0,0.0,0.0,0.0
Greece,2005,13.074370587749527,0.0,13.074370587749527,15.890904883751277,0.0,15.890904883751277
Greece,2006,10.575094235746601,0.0,10.575094235746601,12.841621189352999,0.0,12.841621189352999
Greece,2007,0.4269369164855315,0.0,0.4269369164855315,0.5142017175246003,0.0,0.5142017175246003
Greece,2008,12.759436570448514,0.0,12.759436570448514,15.476828858524685,0.0,15.476828858524685
Greece,2009,6.979054452539747,0.0,6.979054452539747,8.464284172509693,0.0,8.464284172509693
Greece,2010,7.389569040801765,0.0,7.389569040801765,9.128881618452604,0.0,9.128881618452604
Greece,2011,6.8548737563763735,0.0,6.8548737563763735,8.574455156905612,0.0,8.574455156905612
Greece,2012,4.092392293663214,0.0,4.092392293663214,5.140542992661901,0.0,5.140542992661901
Greece,2013,2.433039398847337,0.0,2.433039398847337,3.1207816103980597,0.0,3.1207816103980597
Greece,2014,3.172436148738344,0.0,3.172436148738344,4.101019967954993,0.0,4.101019967954993
Greece,2015,3.8662576511300233,0.0,3.8662576511300233,5.012790638058115,0.0,5.012790638058115
Greece,2016,2.6624706122353974,0.0,2.6624706122353974,3.460927316323785,0.0,3.460927316323785
Greece,2017,3.003865080373278,0.0,3.003865080373278,3.890639758563254,0.0,3.890639758563254
Greece,2018,7.730596425666417,0.0,7.730596425666417,10.03533809540001,0.0,10.03533809540001
Guatemala,1990,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1991,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1992,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1993,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1994,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1995,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1996,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1997,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1998,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1999,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2000,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2001,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2002,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2003,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2004,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2005,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2006,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2007,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2008,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2009,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2010,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2011,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2012,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2013,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2014,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2015,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2016,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2017,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,2018,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1990,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1991,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1992,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1993,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1994,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1995,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1996,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1997,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1998,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1999,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2000,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2001,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2002,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2003,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2004,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2005,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2006,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2007,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2008,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2009,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2010,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2011,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2012,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2013,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2014,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2015,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2016,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2017,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,2018,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1990,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1991,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1992,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1993,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1994,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1995,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1996,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1997,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1998,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,1999,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2000,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2001,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2002,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2003,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2004,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2005,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2006,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2007,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2008,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2009,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2010,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2011,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2012,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2013,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2014,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2015,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1990,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1991,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1992,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1993,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1994,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1995,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1996,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1997,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1998,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1999,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2000,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2001,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2002,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2003,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2004,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2005,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2006,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2007,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2008,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2009,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2010,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2011,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2012,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2013,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2014,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2015,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2016,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2017,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2018,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1990,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1991,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1992,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1993,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1994,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1995,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1996,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1997,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1998,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1999,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2000,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2001,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2002,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2003,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2004,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2005,13.207719751000807,0.0,13.207719751000807,17.065230535614614,0.0,17.065230535614614
Hungary,2006,10.924373075109063,0.0,10.924373075109063,14.087442671360817,0.0,14.087442671360817
Hungary,2007,0.450487225020314,0.0,0.450487225020314,0.5800213204897585,0.0,0.5800213204897585
Hungary,2008,13.247539883151045,0.0,13.247539883151045,16.97793864837574,0.0,16.97793864837574
Hungary,2009,6.685342404787193,0.0,6.685342404787193,8.678797251063715,0.0,8.678797251063715
Hungary,2010,7.118622240319532,0.0,7.118622240319532,9.230699357831497,0.0,9.230699357831497
Hungary,2011,6.668620276423799,0.0,6.668620276423799,8.721134323817886,0.0,8.721134323817886
Hungary,2012,3.6715645184056185,0.0,3.6715645184056185,4.859045185251472,0.0,4.859045185251472
Hungary,2013,2.0559691914073905,0.0,2.0559691914073905,2.7804238452252625,0.0,2.7804238452252625
Hungary,2014,2.547760314621095,0.0,2.547760314621095,3.474136549497271,0.0,3.474136549497271
Hungary,2015,3.12971116056263,0.0,3.12971116056263,4.208074117516998,0.0,4.208074117516998
Hungary,2016,2.098991996668375,0.0,2.098991996668375,2.7821577471152947,0.0,2.7821577471152947
Hungary,2017,2.283608484515593,0.0,2.283608484515593,2.9867832621429184,0.0,2.9867832621429184
Hungary,2018,5.602329683018122,0.0,5.602329683018122,7.357382501283267,0.0,7.357382501283267
Iceland,1990,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1991,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1992,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1993,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1994,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1995,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1996,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1997,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1998,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1999,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2000,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2001,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2002,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2003,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2004,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2005,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2006,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2007,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2008,6.968145541614565,0.0,6.968145541614565,11.891379610163785,0.0,11.891379610163785
Iceland,2009,3.365869685930406,0.0,3.365869685930406,5.411127576400582,0.0,5.411127576400582
Iceland,2010,3.287465181401468,3.4244712766425622,6.711936458044031,5.477684976560422,5.705969137209513,11.183654113769935
Iceland,2011,2.9155628680324823,8.902846329773109,11.818409197805591,4.736768919468689,14.464008391674078,19.200777311142765
Iceland,2012,1.7282532265675392,6.4984865192884005,8.226739745855939,2.8402375002690765,10.679711065104547,13.519948565373623
Iceland,2013,1.0529655788600558,3.3314345875264166,4.384400166386472,1.6691254384286265,5.2808774836887125,6.9500029221173385
Iceland,2014,1.4970791216674724,4.429967067066387,5.9270461887338595,2.402720653829958,7.109826871389061,9.51254752521902
Iceland,2015,1.5712927974015762,4.311586119348424,5.88287891675,2.543533708234574,6.97938961386091,9.522923322095483
Iceland,2016,1.114260085869574,4.433757254872103,5.548017340741676,1.7799198570681185,7.082487005902165,8.862406862970284
Iceland,2017,1.1717292075796533,4.589898668476125,5.761627876055778,1.8445329928817307,7.225406239958907,9.069939232840639
Iceland,2018,3.1581107386400165,13.033531951519203,16.19164269015922,4.941340751412734,20.39292725834428,25.334268009757015
Idaho,1990,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1991,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1992,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1993,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1994,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1995,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1996,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1997,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1998,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,1999,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2000,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2001,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2002,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2003,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2004,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2005,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2006,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2007,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2008,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2009,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2010,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2011,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,2012,0.0,0.0,0.0,0.0,0.0,0.0
